time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,rssnr,cqi,ta
11-20 17:35:44.772,NO,105839608134456,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:44.772,NO,105839608134456,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:44.772,NO,105839608134456,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:44.775,YES,105839608134456,422,34624,850,310410,31,-77,-15,2147483647,2147483647,2147483647
11-20 17:35:44.775,NO,105839608134456,406,2147483647,850,nullnull,29,-86,-14,2147483647,2147483647,2147483647
11-20 17:35:44.775,NO,105839608134456,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:44.775,NO,105839608134456,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:44.775,NO,105839608134456,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:44.775,NO,105839608134456,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:45.275,YES,105839608134456,422,34624,850,310410,31,-77,-15,2147483647,2147483647,2147483647
11-20 17:35:45.275,NO,105839608134456,406,2147483647,850,nullnull,29,-86,-14,2147483647,2147483647,2147483647
11-20 17:35:45.275,NO,105839608134456,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:45.275,NO,105839608134456,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:45.275,NO,105839608134456,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:45.275,NO,105839608134456,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:45.278,YES,105839608134456,422,34624,850,310410,31,-77,-15,2147483647,2147483647,2147483647
11-20 17:35:45.278,NO,105839608134456,406,2147483647,850,nullnull,29,-86,-14,2147483647,2147483647,2147483647
11-20 17:35:45.278,NO,105839608134456,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:45.278,NO,105839608134456,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:45.278,NO,105839608134456,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:45.278,NO,105839608134456,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:45.789,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:45.789,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:45.789,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:45.789,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:45.789,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:45.789,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:45.802,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:45.802,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:45.802,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:45.802,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:45.802,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:45.802,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:46.277,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:46.277,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:46.277,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:46.277,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:46.277,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:46.277,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:46.279,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:46.279,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:46.279,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:46.279,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:46.279,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:46.279,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:46.775,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:46.775,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:46.775,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:46.775,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:46.775,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:46.775,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:46.777,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:46.777,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:46.777,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:46.777,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:46.777,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:46.777,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:47.279,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:47.279,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:47.279,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:47.279,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:47.279,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:47.279,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:47.280,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:47.280,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:47.280,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:47.280,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:47.280,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:47.280,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:47.774,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:47.774,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:47.774,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:47.774,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:47.774,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:47.774,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:47.776,YES,105842092296996,422,34624,850,310410,31,-77,-8,2147483647,2147483647,2147483647
11-20 17:35:47.776,NO,105842092296996,406,2147483647,850,nullnull,25,-85,-8,2147483647,2147483647,2147483647
11-20 17:35:47.776,NO,105842092296996,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:47.776,NO,105842092296996,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:47.776,NO,105842092296996,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:47.776,NO,105842092296996,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:48.278,YES,105844126943969,422,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
11-20 17:35:48.278,NO,105844126943969,406,2147483647,850,nullnull,26,-88,-10,2147483647,2147483647,2147483647
11-20 17:35:48.278,NO,105844126943969,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:48.278,NO,105844126943969,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:48.278,NO,105844126943969,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:48.278,NO,105844126943969,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:48.285,YES,105844126943969,422,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
11-20 17:35:48.285,NO,105844126943969,406,2147483647,850,nullnull,26,-88,-10,2147483647,2147483647,2147483647
11-20 17:35:48.285,NO,105844126943969,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:48.285,NO,105844126943969,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:48.285,NO,105844126943969,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:48.285,NO,105844126943969,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:48.779,YES,105844126943969,422,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
11-20 17:35:48.779,NO,105844126943969,406,2147483647,850,nullnull,26,-88,-10,2147483647,2147483647,2147483647
11-20 17:35:48.779,NO,105844126943969,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:48.779,NO,105844126943969,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:48.779,NO,105844126943969,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:48.779,NO,105844126943969,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:48.780,YES,105844126943969,422,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
11-20 17:35:48.780,NO,105844126943969,406,2147483647,850,nullnull,26,-88,-10,2147483647,2147483647,2147483647
11-20 17:35:48.780,NO,105844126943969,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:48.780,NO,105844126943969,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:48.780,NO,105844126943969,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:48.780,NO,105844126943969,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:49.282,YES,105844126943969,422,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
11-20 17:35:49.282,NO,105844126943969,406,2147483647,850,nullnull,26,-88,-10,2147483647,2147483647,2147483647
11-20 17:35:49.282,NO,105844126943969,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:49.282,NO,105844126943969,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:49.282,NO,105844126943969,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:49.282,NO,105844126943969,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:49.283,YES,105844126943969,422,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
11-20 17:35:49.283,NO,105844126943969,406,2147483647,850,nullnull,26,-88,-10,2147483647,2147483647,2147483647
11-20 17:35:49.283,NO,105844126943969,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:49.283,NO,105844126943969,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:49.283,NO,105844126943969,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:49.283,NO,105844126943969,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:49.804,YES,105844126943969,422,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
11-20 17:35:49.804,NO,105844126943969,406,2147483647,850,nullnull,26,-88,-10,2147483647,2147483647,2147483647
11-20 17:35:49.804,NO,105844126943969,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:49.804,NO,105844126943969,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:49.804,NO,105844126943969,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:49.804,NO,105844126943969,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:49.818,YES,105844126943969,422,34624,850,310410,31,-77,-11,2147483647,2147483647,2147483647
11-20 17:35:49.818,NO,105844126943969,406,2147483647,850,nullnull,26,-88,-10,2147483647,2147483647,2147483647
11-20 17:35:49.818,NO,105844126943969,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:49.818,NO,105844126943969,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:49.818,NO,105844126943969,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:49.818,NO,105844126943969,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:50.282,YES,105846174617350,422,34624,850,310410,31,-81,-12,2147483647,2147483647,2147483647
11-20 17:35:50.282,NO,105846174617350,406,2147483647,850,nullnull,24,-85,-10,2147483647,2147483647,2147483647
11-20 17:35:50.282,NO,105846174617350,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:50.282,NO,105846174617350,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:50.282,NO,105846174617350,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:50.282,NO,105846174617350,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:50.284,YES,105846174617350,422,34624,850,310410,31,-81,-12,2147483647,2147483647,2147483647
11-20 17:35:50.284,NO,105846174617350,406,2147483647,850,nullnull,24,-85,-10,2147483647,2147483647,2147483647
11-20 17:35:50.284,NO,105846174617350,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:50.284,NO,105846174617350,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:50.284,NO,105846174617350,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:50.284,NO,105846174617350,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:50.786,YES,105846174617350,422,34624,850,310410,31,-81,-12,2147483647,2147483647,2147483647
11-20 17:35:50.786,NO,105846174617350,406,2147483647,850,nullnull,24,-85,-10,2147483647,2147483647,2147483647
11-20 17:35:50.786,NO,105846174617350,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:50.786,NO,105846174617350,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:50.786,NO,105846174617350,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:50.786,NO,105846174617350,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:50.790,YES,105846174617350,422,34624,850,310410,31,-81,-12,2147483647,2147483647,2147483647
11-20 17:35:50.790,NO,105846174617350,406,2147483647,850,nullnull,24,-85,-10,2147483647,2147483647,2147483647
11-20 17:35:50.790,NO,105846174617350,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:50.790,NO,105846174617350,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:50.790,NO,105846174617350,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:50.790,NO,105846174617350,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:51.289,YES,105846174617350,422,34624,850,310410,31,-81,-12,2147483647,2147483647,2147483647
11-20 17:35:51.289,NO,105846174617350,406,2147483647,850,nullnull,24,-85,-10,2147483647,2147483647,2147483647
11-20 17:35:51.289,NO,105846174617350,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:51.289,NO,105846174617350,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:51.289,NO,105846174617350,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:51.289,NO,105846174617350,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:51.291,YES,105846174617350,422,34624,850,310410,31,-81,-12,2147483647,2147483647,2147483647
11-20 17:35:51.291,NO,105846174617350,406,2147483647,850,nullnull,24,-85,-10,2147483647,2147483647,2147483647
11-20 17:35:51.291,NO,105846174617350,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:51.291,NO,105846174617350,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:51.291,NO,105846174617350,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:51.291,NO,105846174617350,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:51.788,YES,105846174617350,422,34624,850,310410,31,-81,-12,2147483647,2147483647,2147483647
11-20 17:35:51.788,NO,105846174617350,406,2147483647,850,nullnull,24,-85,-10,2147483647,2147483647,2147483647
11-20 17:35:51.788,NO,105846174617350,226,2147483647,9820,nullnull,18,-97,-10,2147483647,2147483647,2147483647
11-20 17:35:51.788,NO,105846174617350,47,2147483647,9820,nullnull,18,-104,-18,2147483647,2147483647,2147483647
11-20 17:35:51.788,NO,105846174617350,470,2147483647,5780,nullnull,31,-73,-12,2147483647,2147483647,2147483647
11-20 17:35:51.788,NO,105846174617350,427,2147483647,5780,nullnull,31,-75,-12,2147483647,2147483647,2147483647}]
11-20 17:35:51.790,YES,105846174617350,422,34624,850,310410,31,-81,-12,2147483647,2147483647,2147483647
